RDKIT_SMILES,TSNE-PCA-1,TSNE-PCA-2,TSNE-PCA-3,PC-1,PC-2,PC-3,First_Class,Second_Class
OC/C=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.327552,-6.684648,-16.26779,-2.200479209027236,-2.009256132293704,-2.6104520833996574,Other aliphatics,Others
CCCCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.435892,-2.546042,-1.8197368,10.788764224852569,1.3954964593081958,-15.151602681769022,Fluorotelomer PFAA precursors,SFAenes
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.529576,-11.271693,-2.2030888,6.104930241518215,-8.926513736086159,5.857400773561287,Other aliphatics,Others
OCCCC/C(I)=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.065334,-9.20809,15.75377,-2.521652852474797,3.836946591982631,-9.699440597315329,Other aliphatics,Others
CCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.964372,-2.9246895,-1.5056386,14.20037046306554,-1.2862082571551978,-11.714243455951767,Fluorotelomer PFAA precursors,SFAenes
FC(F)=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.9140234,-4.6103015,5.061203,-13.343657121960325,-9.402083538239763,6.037695697353093,Other aliphatics,Others
F/C(I)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.071515,-5.1568103,13.008901,2.2960922428411115,-10.484006997193461,8.447837207608751,Other aliphatics,Others
CCCCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.259312,-2.2234657,-1.0085075,17.26926409368819,-1.1372006773776149,-13.4956762514148,Fluorotelomer PFAA precursors,SFAenes
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.512037,-11.0873575,-2.2395215,12.175685175120785,-10.72698679589649,6.972747789247861,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C\c1ccccc1,-4.056252,9.421584,6.7471566,-2.8074212979661395,13.688723085450706,-1.4730150359062126,Side-chain aromatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.479437,-11.25898,-2.1510782,19.013136508111455,-14.047304718314614,10.112038777343098,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.270594,-11.204396,-2.2680047,18.23389772921248,-12.932253009730012,8.496335364469925,Other aliphatics,Others
CO/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.6446147,-2.0945122,-1.7464697,-9.192470358317637,-3.5993858450498535,-0.18178186358203746,Other aliphatics,Others
OC/C(I)=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.87388,-8.649721,17.21716,-1.1908892235082893,-2.076641747762647,0.25376694222796675,Other aliphatics,Others
OCCCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.34133,-2.431121,-2.4597952,10.592762732727751,1.6158082983017352,-14.758267895226671,Other aliphatics,Others
CCOC(=O)/C=C/C(F)(F)C(F)(F)C(F)(F)F,9.559495,-6.856313,-6.590147,-8.818114862902068,4.139033791595971,-8.586742895319075,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.805487,-11.365242,-2.1494358,25.18099177451984,-15.89682015353333,11.327055501015813,Other aliphatics,Others
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,11.860194,11.79959,1.8844821,0.2626774739265925,-1.433013447916914,-9.651775803167306,Other aliphatics,Others
OCCCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.762182,-2.2759454,-1.9308735,17.051383651830392,-0.9645810114911136,-13.057265571154499,Other aliphatics,Others
O=P(O)(O)OCC(F)(F)C(F)(F)C(F)(F)F,10.752752,14.050671,3.6968029,-9.978080894732647,-2.9824765262345525,-5.247719413605512,Other aliphatics,Others
COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,11.850124,11.311661,2.6367924,3.6911078326404807,-4.552462301125808,-5.764570352129011,Other aliphatics,Others
O=S(=O)(OO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.528475,5.528253,-15.562563,-10.149226954539376,-6.369662785304687,1.0021912509921929,Other aliphatics,PASF-based substances
CC(=O)/C=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.835922,-10.029548,-2.9510121,1.3512317774320757,-3.7173095508828906,1.1848986258701413,Other aliphatics,Others
COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,11.944295,10.824019,3.080643,9.851316165526503,-7.1405583323148045,-3.7178338488328655,Other aliphatics,Others
O=P(O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.051556,11.5981455,6.8226037,19.71717747986328,-12.330653507538619,2.145462089890093,Other aliphatics,Others
COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,12.028135,10.493938,3.373895,15.924747754362734,-9.449254370634216,-1.9185200450326307,Other aliphatics,Others
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,12.380573,10.320538,3.3806388,19.538781722503614,-8.686671355762133,-4.566438085933972,Other aliphatics,Others
CC(C)OP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C)C,12.516096,10.339444,3.2130094,16.90711922711571,-6.042417154222784,-8.061164329943251,Other aliphatics,Others
O=C(O)/C=C(/c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,-6.884484,14.394286,13.371991,-3.123296253210516,16.186591335636606,-1.3901530945257337,Side-chain aromatics,Others
NC(=O)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.912299,1.049852,-15.149777,2.61083860491186,-7.87030760556562,4.118410619534065,Other aliphatics,Others
O=P(OCC(F)(F)C(F)(F)C(F)(F)F)(c1ccccc1)c1ccccc1,1.152686,17.594212,14.552422,5.143327781551043,16.550880400303274,-2.0723910243627595,Side-chain aromatics,Others
O=P(O)(OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,1.1423445,17.735577,14.577665,6.681254749785521,18.615967989231557,-1.5266471087348559,Side-chain aromatics,Others
CC(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.83200294,13.067661,-9.755323,4.852759479543608,1.6651669383758938,-5.074459929117074,Other aliphatics,Others
O=S(=O)(C(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.646098,4.248792,0.40058413,25.404143834171432,-13.85571610804402,11.742541528641384,Other aliphatics,PASF-based substances
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1SC2c3ccccc3C1c1ccccc12,-10.224144,12.020383,14.860453,10.414069585107592,24.567324847370983,4.915276944279545,Side-chain aromatics,Others
NCC(=O)Nc1ccc(C(F)(F)C(F)(F)C(F)(F)F)c(B(O)O)c1,-9.515094,5.299055,4.340723,2.8263073904643483,22.06386562898617,0.9176715645539828,Side-chain aromatics,Others
O=C(NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4611216,11.049807,3.986575,33.520424559961036,-9.98973170716367,3.741794588715525,Other aliphatics,Others
NCC(=O)Nc1cc(B(O)O)ccc1C(F)(F)C(F)(F)C(F)(F)F,-9.516209,5.3080206,4.341295,2.74379141998241,22.310459638430906,1.0926509054153628,Side-chain aromatics,Others
O=C(N1CCN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)CC1)C(F)(F)C(F)(F)C(F)(F)F,2.784949,6.855475,-2.2589622,5.507475315863529,0.3208181350395274,-1.7973262424453291,"Other aliphatics, cyclic","Others, cyclic"
Oc1ccc(/N=N/c2ccc(-c3ccc(C(F)(F)C(F)(F)C(F)(F)F)cc3)cc2)c(F)c1,-4.470126,18.694662,-0.72267216,10.961558063288043,29.93738178422695,8.11390944473686,Side-chain aromatics,Others
CN(C)CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.5961885,11.374691,-11.148308,17.170276804694705,-2.6958076391467722,-7.011939422891714,Other aliphatics,PASF-based substances
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(-c2ccc(-c3noc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n3)cc2)no1,-12.4741125,5.941041,-2.3174405,32.66802394317871,17.797901741369948,28.586164114035007,Side-chain aromatics,Others
FC(F)(F)C(F)(/C=C/I)C(F)(F)F,4.362212,-15.587605,13.965563,-17.35566966795049,-5.142977821812496,3.8992860570868735,Other aliphatics,Others
OC/C=C\C(F)(C(F)(F)F)C(F)(F)F,2.5902078,-9.114951,-12.4378805,-14.334708043474862,1.2325749085839006,-6.863414831242043,Other aliphatics,Others
O=C(/C(F)=C(\F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,-4.2649927,-1.2029946,7.579891,-6.446507175029573,-6.527551607898205,6.349274122028563,Other aliphatics,Others
O=C(/C(F)=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,-4.2648654,-1.2029666,7.579892,-6.4465071750295735,-6.527551607898205,6.349274122028563,Other aliphatics,Others
O=C(/C(F)=C(\F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.1229143,-0.5286856,8.187864,-3.1581252644094837,-7.849214785727936,8.137214325948884,Other aliphatics,Others
O=C(/C(F)=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.1229534,-0.5288973,8.188214,-3.1581252644094837,-7.849214785727936,8.137214325948884,Other aliphatics,Others
CC(=O)Nc1cc(NC(C)=O)cc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)c1,-3.452755,18.344088,3.7823215,22.28817310917355,19.343359423677832,5.222812080161182,Side-chain aromatics,Others
FC(F)(F)OC(OC(F)(F)C(F)(F)OC(OC(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,-0.12169656,2.812342,5.7197814,7.395808262311343,-15.250919379984904,8.931555346342607,Other aliphatics,Others
CO[Si](CCCOC(F)(F)C(F)(F)C(F)(F)F)(OC)OC,21.854391,-2.0626428,11.041278,-2.3662531500976125,-0.020205424420975768,-11.756987206142712,Silicon PFASs,Others
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(Br)C(F)(F)Br,4.2263217,-9.193759,4.8774376,-0.4224916848481848,-9.919162183204369,6.322984289485588,Other aliphatics,Others
C[Si](C)(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,19.715118,-4.9431086,11.364829,-0.24793636203349526,-1.713262073237495,-7.794272444589298,Silicon PFASs,Others
CC(C)COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1.8366545,3.154442,0.9001903,9.079172781828165,-4.642748262462773,-5.190431831897611,Other aliphatics,Others
CC(NC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-6.227394,14.10838,-0.4751653,6.6937242245098325,15.628808538398182,-2.9073308700874256,Side-chain aromatics,Others
O=C(O)CNCCN(CCN(CCN(CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O)CC(=O)O)CC(=O)O,10.86136,13.725846,-13.104914,48.044206125739024,-0.07620432875588151,-14.620591150224044,Other aliphatics,PASF-based substances
OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0870662,-3.470247,-17.034334,-8.41406436190842,-6.784962914406675,-1.3602550489308685,Other aliphatics,Others
FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I,3.8144531,-10.783587,13.133971,-12.362055155928026,-7.9295947523266825,7.1511359559613545,Other aliphatics,Others
OC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.3275423,-6.6846266,-16.26779,-2.200479209027236,-2.009256132293704,-2.6104520833996574,Other aliphatics,Others
CC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.041281,-10.470306,-3.7909014,-4.642545014049395,-2.8076742614418544,-1.6097549113010594,Fluorotelomer PFAA precursors,SFAenes
O=C(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,4.077124,-1.9928889,3.6716635,0.14609195814110915,-8.133662904166039,1.1082979838857705,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.699791,3.0425835,11.636066,61.750213445690186,-20.681066759198668,2.3970647015820217,Other aliphatics,Others
FC(F)OC(F)(F)OC(F)(F)C(F)(F)OC(F)F,-3.6864288,-6.31583,-3.652442,-11.092950054681538,-8.077450951865133,0.6316396743547669,Other aliphatics,Others
C=CC(=O)OCCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,15.422905,5.7941337,-11.229267,14.687110365969946,0.28337082842373656,-7.5630545333676436,Other aliphatics,PASF-based substances
F[I](F)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.154848,-5.636223,16.006775,-3.8214894572160487,-8.042413503936707,5.639809018327052,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#CI(F)(F)(F)F,4.1288075,-5.611594,16.008049,-2.0182761695124034,-10.212188686187181,6.52751131855775,Other aliphatics,Others
OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,-7.315594,15.039314,11.931906,-5.839096390677668,15.080637839256205,-2.8589315105246578,Side-chain aromatics,Others
O=S(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.7014976,-1.7125037,1.3963358,-14.396421875679431,-8.95290660805085,4.661164100114998,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)COB(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,-8.81248,4.1044083,4.5609565,12.329288665528257,-11.427911970885074,3.868200013258953,Other aliphatics,Others
CC(=O)OCC(I)CC(F)(F)C(F)(F)C(F)(F)F,10.839515,-9.601702,14.039487,-7.5802447228109715,1.1449000518486456,-8.517966053103757,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.4901152,-0.07248516,-2.9955087,-2.753767284871475,-3.016865808089072,-3.7751228935215067,Other aliphatics,Others
CC(C)OC(=N)C(F)(F)C(F)(F)C(F)(F)F,-17.902536,-0.61876565,-15.854258,-10.338744742552628,2.439962655216645,-9.90690607694656,Other aliphatics,Others
O=P(Cl)(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,9.639634,9.106138,3.7000663,2.5223487050274347,-8.24571836839894,2.1263200467016063,Other aliphatics,Others
O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.2185633,6.541607,-16.990501,-5.973242220776352,-9.036735107636538,3.95403792201937,PFAAs,PFSiAs
C=CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,-2.3565443,9.169152,-5.376858,-9.811728896831,6.226730976983414,-9.98071540167058,Other aliphatics,Others
NC(Cc1ccccc1)C(O)C(F)(F)C(F)(F)C(F)(F)F,-9.446773,13.671644,7.117157,-0.986680311006622,16.471021072222563,-5.387719205413016,Side-chain aromatics,Others
OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.0769033,15.503783,11.972538,10.597191210816034,6.241992928887281,2.8448090413374483,Side-chain aromatics,Others
OC(c1ccc(Br)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-16.905632,11.913882,12.126444,-1.6628285810562504,14.212891013271554,0.9479885463459942,Side-chain aromatics,Others
CCCCCCCCC(OS(=O)(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.785954,5.3085513,-1.0206842,19.907406962348155,-3.6945090924326687,-11.390451317384937,Other aliphatics,Others
OC(c1ccc[nH]1)C(F)(F)C(F)(F)C(F)(F)F,-19.865425,6.1503296,-7.32826,-6.933992313009794,24.77855615968998,8.194221631323687,Side-chain aromatics,Others
O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.483543,8.306724,7.157153,28.64852135452849,-14.42369627608814,3.6100553052791216,Other aliphatics,Others
OC(c1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)F,-7.9256372,3.809186,12.382052,-2.9655674422842164,7.2156779623829435,6.591018512914036,Side-chain aromatics,Others
O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.2712243,0.57642937,5.814145,10.430729047559018,-13.37306900943687,9.238801769079073,Other aliphatics,PACF-based substances
OC(CCl)(c1ccc(F)cc1F)C(F)(F)C(F)(F)C(F)(F)F,-6.732837,15.586636,12.06887,-2.9378573553903977,12.973530731103725,2.4968146414028136,Side-chain aromatics,Others
O=C(NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-0.97203034,13.435646,-9.989795,6.362893495863199,-0.4337817870830013,-3.4121114861828814,Other aliphatics,Others
O=S(=O)(OCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.1322007,2.6595097,-0.537922,10.555108889898687,-8.791945387782741,1.856358727133236,Other aliphatics,PASF-based substances
C=CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.26398563,11.057219,-11.400986,7.3597036015400334,-1.4246440208793183,-2.108933001368558,Other aliphatics,Others
O=C(NCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-0.89818275,13.73514,-9.9777565,9.780772407056178,0.21178672301730075,-5.594328842202324,Other aliphatics,Others
O=C(NCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-0.89207464,13.475315,-9.932017,7.198643135801116,0.3311083088241468,-5.5585868574115445,Other aliphatics,Others
O=C(O)/C=C\C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.8396306,-8.013624,-16.558853,-4.576511234442053,1.3721130157390131,-3.993370740163228,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2o1,-18.327587,14.814721,-0.790192,-2.748943618410085,32.23734999146873,13.010811301002045,Side-chain aromatics,Others
O=C(O)CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7866267,11.339852,-9.42864,3.4888432567073715,0.16856241362253768,-5.584537512639519,Other aliphatics,Others
O=C(Nc1ccccn1)C(F)(F)C(F)(F)C(F)(F)F,-13.654184,10.413411,-6.972347,-4.265764868817073,25.96614111633308,10.150332596552783,Side-chain aromatics,Others
O=C(NCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-0.82704866,13.742075,-9.883259,10.264414744336813,0.8818712549630074,-7.172802636821591,Other aliphatics,Others
O=C(/C=C/C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.789112,2.8569489,6.7318497,27.18451463608893,-8.843066344140261,0.9816931359752152,Other aliphatics,Others
O=C(Nc1ccc2ccccc2c1)C(F)(F)C(F)(F)C(F)(F)F,-6.5208306,16.858738,-1.6247824,2.074012841768895,26.684082980633878,4.141511206832694,Side-chain aromatics,Others
O=C(NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.91106516,13.2463665,-10.2035675,10.267588505047538,-2.8624654335010153,-0.2936183184950468,Other aliphatics,Others
O=C(Nc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)F,-12.57657,19.177544,0.96573675,-1.527074622414321,20.88828347261064,3.8018703736441175,Side-chain aromatics,Others
CCOC(=O)/C=N/S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.63315,3.3467116,-8.815821,-3.1649001290862118,2.428793622571925,-6.559741472295227,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(/C=N/Nc1ccccc1)=N/Nc1ccccc1,-5.9822373,13.786502,4.002579,6.7725917262795,25.92535330863885,3.5768445090984224,Side-chain aromatics,Others
O=C(/C=C\C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.240958,3.1977918,7.2088184,32.42539813328435,-14.822575135640344,9.804763569586095,Other aliphatics,Others
O=C(/C=C/C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.240958,3.1977918,7.2088184,32.42539813328435,-14.822575135640344,9.804763569586095,Other aliphatics,Others
CC(=O)O[I](OC(C)=O)c1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-1.6814669,12.147011,10.951508,20.43767917993943,6.345201322656718,0.6212411335292262,Side-chain aromatics,Others
CCOC(=O)C(CC(=O)O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.9279882,9.593344,-7.7610803,0.10442052255795613,5.729274713968937,-10.897756742122445,Other aliphatics,Others
O=C(NCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.7182927,11.479529,3.6545336,44.44659511694797,-10.95473162359672,0.6804004650844768,Other aliphatics,Others
O=C(Nc1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1)C(F)(F)C(F)(F)C(F)(F)F,-4.6653337,16.107748,0.6203585,11.308458059552162,14.183861826172295,7.612305499606477,Side-chain aromatics,Others
O=S(=O)(N[n+]1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-15.140713,11.955589,-6.3154535,6.918326881056376,17.158459681021366,10.222294213197731,Side-chain aromatics,PASF-based substances
O=S(=O)(N=S(=O)(c1ccc(Br)cc1)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-16.533989,8.294284,13.020377,5.419084265589942,10.967215856618726,4.607124927345493,Side-chain aromatics,PASF-based substances
O=[N+]([O-])c1ccc(N/N=C/CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([N+](=O)[O-])c1,-13.790975,18.383446,-0.04491838,13.107532585351764,18.071176555468842,9.076265733341296,Side-chain aromatics,Others
[N-]=[N+]=NP1(N=[N+]=[N-])=NC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=N1,12.787542,10.449498,11.734869,30.52727979264429,-9.04642075564306,16.259301404606422,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N1OC1(F)C(F)(F)C(F)(F)C(F)(F)F,10.507934,-8.034958,6.4656267,-0.7624195238827284,-9.854879574924569,7.888972270409132,"Other aliphatics, cyclic","Others, cyclic"
O=C(NCCCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.9752536,11.841644,3.3312912,55.54644610042999,-10.903979264056455,-4.183579291831833,Other aliphatics,Others
O=C(Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)C(F)(F)C(F)(F)F,-4.7251544,16.01897,0.6687566,10.252828115422083,14.29555155146744,6.301592348542408,Side-chain aromatics,Others
