RDKIT_SMILES,PC-1,PC-2,PC-3,First_Class,Second_Class
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F)C(F)(F)F)C(F)(F)F,15.963428898895101,-15.361947458787466,8.956826073438846,Other aliphatics,Others
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,26.09666369896195,-18.052598954361795,10.473484974414001,Other aliphatics,Others
OCC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,-9.350874105235365,-5.241189396466264,-4.2260116509957095,Other aliphatics,Others
C=CC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,-9.118902569992468,-3.9798122258154387,-0.9418024255214394,Other aliphatics,Others
FC(F)(F)C(F)(CCI)OC(F)(F)C(F)(F)C(F)(F)F,-7.183530700524321,-4.5144551994426125,-1.097494349202921,Other aliphatics,Others
OCCCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-4.812411667143975,-2.4954275325300816,-6.749203914307165,Other aliphatics,Others
C=CCOCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-3.7751375145903876,-0.5463120206522712,-7.259327062650172,Other aliphatics,Others
N#CC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-11.61676795942377,-8.853836718237885,5.22996971998716,Other aliphatics,Others
CCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-2.8123618589063932,-1.852931872702767,-6.987739939849965,Other aliphatics,Others
OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,12.26734682834393,-11.698236101960356,3.3750359331582582,Other aliphatics,Others
O=C(O)CCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-4.168097994690508,-2.3222975511495694,-5.011838319319587,Other aliphatics,Others
CC(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-2.9738259453778295,-2.275257845690211,-6.231769441610565,Other aliphatics,Others
C=CCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-3.3689677504630664,-0.4285100144671375,-5.133480984700227,Other aliphatics,Others
CCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-0.7394037661159458,-0.8605327366349954,-9.453093454054313,Other aliphatics,Others
COCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-1.7086619743071518,-2.275335153861919,-6.786996423528668,Other aliphatics,Others
CC(C)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-0.8737281721824779,-1.0332648332621968,-8.876594393437717,Other aliphatics,Others
CCC(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-0.9774830209735845,-0.9529283210988352,-8.461527579476622,Other aliphatics,Others
CCCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.3090504886360146,-0.2511681105039208,-11.52498279655078,Other aliphatics,Others
CC(C)CCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.1399182620326187,-0.18613071099494327,-10.77640394151576,Other aliphatics,Others
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,6.843459486989134,-11.528939115842979,7.448003650536014,Other aliphatics,Others
CCCCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.992055946625812,0.17527856772293476,-13.076597726637777,Other aliphatics,Others
CC(=O)CC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-3.9666391034174255,-1.4918537541711694,-4.12842055051378,Other aliphatics,Others
COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,3.1244682202080973,-7.960680976761293,2.142764198093293,Other aliphatics,Others
CCOC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,5.254756188484515,-6.552734080215325,-0.9090845317867471,Other aliphatics,Others
CCCOC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,7.097083702053927,-5.455914392077689,-3.278399164792232,Other aliphatics,Others
CC(C)OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,7.091133435519704,-5.68718244579591,-2.85183701638625,Other aliphatics,Others
C=CCOC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,6.611957192224227,-4.138896666961273,-1.6624661259990956,Other aliphatics,Others
CCCCOC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,9.185167554843385,-4.599999585189382,-5.46288056319113,Other aliphatics,Others
CCC(C)OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,9.025710763675447,-4.595033217381683,-4.906059942317111,Other aliphatics,Others
CCCCC(CC)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,6.263084391749978,1.1181932704254935,-13.760166511844313,Other aliphatics,Others
OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,42.93461936889946,-20.460675689439604,8.833271505324364,Other aliphatics,Others
C=CC(=O)OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,6.642359235527525,-4.5743075916457325,-1.4671659265589059,Other aliphatics,Others
NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.8707956004999664,-6.98793575056313,3.846588996164064,Other aliphatics,Others
C=Cc1cccc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c1,2.312046135484746,15.65221862742547,-0.999798174263493,Side-chain aromatics,Others
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,46.691499937490356,-24.305206336317056,15.154011414375285,Other aliphatics,Others
O=C(O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,22.764056340820517,-14.580925675121383,7.632918310124165,PFAAs,PFECAs
C=Cc1ccccc1OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,2.2231053027897416,15.423529802615963,-0.6578462286295582,Side-chain aromatics,Others
CC(OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)(C)C,12.700700661662061,-3.696765906358606,-7.273632265292222,Other aliphatics,Others
O=C(CC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,13.184068256879232,-9.991051714550464,5.692989166913734,Other aliphatics,Others
C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,3.4627484614752535,-4.972405734676941,0.9841924607752275,Other aliphatics,Others
O=C(OCc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,3.7352781136216953,11.703176860685549,-1.1394347841244492,Side-chain aromatics,Others
COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,33.10457703768841,-16.76853512718135,8.081281724438622,Other aliphatics,Others
NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,12.769229855930451,-9.737501634494052,5.90196675773371,Other aliphatics,Others
O=C(Oc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.2936801094609174,12.526493878315101,1.8917421205380602,Side-chain aromatics,Others
CCN(CC)C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-0.6747889422871973,0.07039481707600795,-8.078929530655879,Other aliphatics,Others
CCCNCCCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,22.049057439137112,-5.265427998765125,-6.17992284143214,Other aliphatics,Others
CCOC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,45.71529848251878,-18.918795379953206,7.3259258431413965,Other aliphatics,Others
O=C(OC1CCCCC1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.659090596046214,1.363616597108156,-9.06771114492611,"Other aliphatics, cyclic","Others, cyclic"
O=C(OCc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,13.45427310544971,7.53113828235918,1.8157326337761475,Side-chain aromatics,Others
CCN(CC)C(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,9.65442086351648,-3.4947016483791393,-4.858559431053586,Other aliphatics,Others
O=C(Oc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,11.856419379423773,8.288890756895698,4.818171959068715,Side-chain aromatics,Others
O=C(O)c1cc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)cc(C(=O)O)c1,6.9782132053431125,15.819841206061907,2.011039403836578,Side-chain aromatics,Others
CCCCN(CCCC)C(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,16.41078289710379,-1.8689367507277923,-9.814364282476888,Other aliphatics,Others
O=C(NCCO)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,8.976929860189125,-3.3245876323593904,-2.885900293122222,Other aliphatics,Others
O=C(OC1CCCCC1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,12.389955410985952,-2.376041859784204,-5.920960624275286,"Other aliphatics, cyclic","Others, cyclic"
CCCCNC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,11.30952306950272,-1.4798487555142197,-6.451265695536132,Other aliphatics,Others
Fc1c(F)c(C(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)c(F)c(F)c1Br,13.741977393054798,0.45965936308289934,13.659785487615268,Side-chain aromatics,Others
O=C(N1CCCCC1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.2496886309828674,3.0299963363814437,-7.154587671471071,"Other aliphatics, cyclic","Others, cyclic"
O=C(NCc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,4.8886053679396975,14.696373026525269,-1.4927506671076345,Side-chain aromatics,Others
O=C(N1CCOCC1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0.5134575926149796,1.6583065003785327,-5.5983282518572395,"Other aliphatics, cyclic","Others, cyclic"
OCc1cc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c1,40.309944218755405,0.20172561368962819,14.425387891100971,Side-chain aromatics,Others
C[N+](C)([O-])CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,7.773643674847003,1.3326503867208028,-9.484881225710142,Other aliphatics,Others
O=C(c1c(F)c(F)c(F)c(F)c1F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,13.04235488809487,1.648931801827253,12.47167064547718,Side-chain aromatics,Others
O=C(Nc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,13.5824061004311,11.471220144698542,5.413885441841331,Side-chain aromatics,Others
O=C(N1CCCCC1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,11.210048245706313,-0.962930309635002,-3.889737038616593,"Other aliphatics, cyclic","Others, cyclic"
O=C(N1CCOCC1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,10.49703696391459,-2.2911940591171804,-2.4526727256759058,"Other aliphatics, cyclic","Others, cyclic"
COC(=O)c1cc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)c1,41.9343003808677,1.3588257676472337,15.77508572365424,Side-chain aromatics,Others
O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,8.817531747180906,19.24277509677639,9.104685113921427,Side-chain aromatics,Others
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(N1CCCCC1)n1nnc2ccccc21,13.722842094533942,27.908112400136442,11.43484182313628,Side-chain aromatics,Others
FC(F)(F)C(F)(OC(F)(F)C(F)(Cl)I)C(F)(F)F,-12.639180736936131,-9.117403676242684,5.474841647872873,Other aliphatics,Others
FC(F)(F)C(F)(I)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,-8.939152825789865,-11.173873054083229,6.846535630032555,Other aliphatics,Others
O=C(O)CCC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,-3.8377210664214996,-2.582495038899852,-5.9731985399494665,Other aliphatics,Others
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,5.396261272616935,-15.800722673355665,9.330990393413618,Other aliphatics,Others
O=C(OC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1,-4.857879574012389,16.271143027319955,-1.582445453269167,Side-chain aromatics,Others
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,61.28182209095109,-12.218211045227525,-16.908496460182747,Other aliphatics,Others
O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-3.5443966510397282,-7.666711083050308,3.8423416330847435,PFAAs,PFCAs
O=C(O)C(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3.7302789851705875,-12.4784161500364,8.779629435249177,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-5.315398400327183,-9.637081204720012,6.039659981149946,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-5.218359790111145,-9.859616465486983,5.556942885452082,PFAAs,PFCAs
O=C(O)C(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-3.5845363664708607,-12.215998492184486,8.956783413368356,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-6.200967265749342,-10.164815663258914,6.077412794685861,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-4.386392429928881,-9.060347093679125,5.199583133451114,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-4.280791813240905,-8.815501948543533,5.630331813567641,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-4.175953664258464,-9.050424647371694,5.409812656902343,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-4.548860635177956,-8.475655177302418,4.913050289717134,PFAAs,PFCAs
O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-2.926464374968061,-11.387032817149734,9.25516821387201,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.467027830784682,-8.446133595653839,4.83755830718015,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-4.781146791768375,-8.19399562506625,4.816270140980681,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-4.798367029891039,-8.656245731915963,5.085173293255251,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,-4.80222746480293,-8.280614946892465,5.296147405614929,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.478829304035993,-8.668258824670211,5.311373183462909,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-4.75607326111886,-8.91265894737289,4.938136987650557,PFAAs,PFCAs
O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.793546721863309,-8.629390120962517,5.312813937469731,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-4.603729339437891,-8.803155187137635,5.006489416746899,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.143807156228175,-8.715924487349573,5.035094219626977,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-1.6585730189750902,-10.772475459707168,8.022333359056411,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-3.1943191217569633,-7.7340749938913635,3.9069852312755895,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3.154076687035098,-8.202217044987119,4.086811403870912,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.1362082089941827,-7.759246438487889,4.382423498526734,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-3.3988822780125445,-7.4769651615762,4.528012171138909,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.8256507513048987,-8.374048629590595,4.666906470533971,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.518018765223983,-8.503568400678438,4.556444233076147,PFAAs,PFCAs
O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,22.366086195512228,-16.53642463653216,9.701745829868102,PFAAs,PFPiAs
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.54788197794206,-8.00688217590643,4.23056229807905,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-2.4551253179968553,-7.911965784031606,4.139371405671386,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-2.582852380171134,-8.129146476537873,4.745926014207385,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-2.995402180300829,-8.421351672468912,4.0011160606825085,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.2047914937563635,-8.028633942718482,4.692226399263331,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-3.0207622699880345,-7.739693093211815,4.171087442493792,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,-3.4912059415534253,-7.794960163993262,4.043383618534557,PFAAs,PFCAs
O=C(O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.3383971908418864,-7.84712526304346,3.867435651484105,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-3.353390303636078,-7.298424560276137,4.103118612538039,PFAAs,PFCAs
O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-3.3887512036029257,-7.63487449223622,4.513219297293241,PFAAs,PFCAs
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,44.43722033608045,-17.22832310369817,5.607754529451129,Other aliphatics,Others
C=C(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,-5.143230654086223,0.14648291653292422,-4.891067630076584,Other aliphatics,Others
FC(F)=C(F)OC(F)(F)OC(F)=C(F)F,-14.297616114475218,-7.003561517723137,5.952644428639856,Other aliphatics,Others
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-13.7257095387064,-2.5749650923003133,-0.5526379012067285,Other aliphatics,Others
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,70.0603427174943,-29.842467624520996,14.848089858024968,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCCS,4.073037532751794,-1.4421762034730328,-11.430725888741032,Other aliphatics,Others
C=C(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-8.857177537127539,0.09411635886713866,-5.807073117402873,Other aliphatics,Others
FC(F)(COCC1CO1)C(F)(F)C(F)(F)COCC1CO1,-1.6235960541613703,-0.6175781214985028,-5.731935298951088,"Other aliphatics, cyclic","Others, cyclic"
O=C(O)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)Cl,-12.885528674150335,-5.793119767326964,0.7079743400339237,Other aliphatics,Others
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)Cl,-14.625544786748963,-6.921576439847129,4.311902003629671,Other aliphatics,Others
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,72.97773953041217,-29.748761247421054,16.86724544813267,Other aliphatics,Others
NCCNS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,4.398858406438507,-0.03344271738815903,-3.370333496999076,Other aliphatics,PASF-based substances
FC(F)=C(F)OC(F)(F)C(F)=C(F)F,-16.72801582178224,-5.457226339944121,4.055254016192356,Other aliphatics,Others
COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,0.8909140602996423,-5.435942071156522,1.3907552960559777,Other aliphatics,PACF-based substances
C=C(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,-11.92043379054696,2.134232837088644,-7.724935494710686,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,25.06409960224979,-17.84925002075183,10.071801962223997,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,26.16298085367117,-19.06503115879318,11.973124726298156,Other aliphatics,Others
